Key,Type,Source,ko,en,es,zh-cn,zh-tw
Message_Achi_GoldKey,Default text,AchievementGroup,황금열쇠를 얻었어요.,You acquired a Golden Key.,Adquiriste una llave dorada.,已获得黄金钥匙。,已獲得黃金鑰匙。
Message_GetSnown,Default text,ToastMessage,얼어붙어 눈사람이 되었습니다! 좌우키를 입력해 탈출하세요!,You're frozen! Press the Left and Right keys to escape!,¡Estás congelado! ¡Presiona las teclas derecha e izquierda para escapar!,冻成雪人了！快按下左右方向键逃脱！,凍成雪人了！快按下左右方向鍵逃出！
AccessoryFlavorText_1,Default text,Accessory,"""헤르메스는 민첩하다. '신이 스쳐 지나갔나'라는 순간이 있었다면, 그것은 헤르메스였을 것이다.""","Hermes was well-traveled, indeed. Why, if you ever felt a brush with godliness, it was likely Hermes passing by.","Hermes ha viajado mucho, sin duda. Por esto, si alguna vez sentiste el roce de la divinidad, posiblemente fue Hermes pasando.",“赫尔墨斯非常敏捷。若觉得‘有位神擦肩而过’，那便是赫尔墨斯。”,「赫爾墨斯十分敏捷。若有『與神擦肩而過』的感覺時，那便是赫爾墨斯。」
AccessoryFlavorText_2,Default text,Accessory,"""그는 제우스와 마이아의 아들로, 올림포스 신들 중 나이가 가장 어리다.""","Son of Zeus and Maia, the Pleiad, Hermes was the youngest of the Olympian gods.","Hermes, hijo de Zeus y la pléyade Maia, fue el más joven de los dioses del Olimpo.",“他是宙斯和迈亚的儿子，是奥林匹斯神中最年轻的神。”,「他是宙斯和邁亞的兒子，是奧林帕斯眾神中年紀最小的。」
AccessoryFlavorText_3,Default text,Accessory,"""날개달린 모자와 날개달린 샌들을 신고 있어서 그런지, 누구보다 빨라보인다.""","Hermes was fast as fast can be, but it's rather fun to jest that his speed was simply a byproduct of his winged hat and sandals.","Hermes era tan rápido como era posible, pero es divertido notar que su velocidad solo era un efecto secundario de su sombrero y sandalias aladas.",“可能是因为穿着带翅膀的帽子和带翅膀的凉鞋，看起来比任何人都快。”,「或許是穿著帶有翅膀的帽子和涼鞋，看起來比任何人都還要迅速。」
AccessoryFlavorText_4,Default text,Accessory,"""헤르메스는 거북이 껍질로 리라를 발명했다. 당시 그의 나이는 0세 12시간 미만.""","Having fashioned it from a turtle shell, Hermes created the first lyre at the ripe age of twelve hours old.","Hermes creó la primera lira, fabricada con la concha de una tortuga, a la temprana edad de doce años.",“赫尔墨斯用乌龟壳发明了莉拉。当时他还出生不到0岁12小时。”,「赫爾墨斯用烏龜殼發明了里拉。當時他出生還不及0歲12小時。」
AccessoryFlavorText_5,Default text,Accessory,"""헤르메스는 아폴론의 죽지않는 소를 훔쳤다. 당시 그의 나이는 0세 1일 미만.""","When he was less than a day old, Hermes stole Apollo's immortal ox in a bout of tomfoolery.","Cuando tenía menos de un día de edad, en un arrebato de bufonería, Hermes robó el buey inmortal de Apolo.",“赫尔墨斯偷走了阿波罗的不死牛。当时他还出生不到0岁1天。”,「赫爾墨斯偷走了阿波羅的不死牛。當時他出生還不到0歲1天。」
AccessoryFlavorText_6,Default text,Accessory,"""헤르메스는 아폴론에게 리라를 선물하고, 뱀 두마리가 달린 지팡이를 선물받으며 화해했다.""","To reconcile their differences, Hermes gave Apollo his lyre, In return, Apollo gave Hermes the caduceus.","Para reconciliar sus diferencias, Hermes le dio su lira a Apolo. A cambio, Apolo le dio a Hermes el caduceo.",“赫尔墨斯给阿波罗送了莉拉，同时收到了有两条蛇的拐杖，双方终于和解了。”,「赫爾墨斯將里拉送給了阿波羅，同時收到了帶有兩條蛇的手杖，雙方終於和解了。」
AccessoryFlavorText_7,Default text,Accessory,"""어려운 상황에서 도와달라고 외치면 지나가는 헤르메스님이 들어주실지도 몰라!""","In times of peril, call out. With any luck, Hermes will hear your cry.","En momentos de peligro, llámalo. Con suerte, Hermes escuchará tu grito.",“如果在艰难的情况下大喊帮助，说不定路过的赫尔墨斯会前来帮忙！”,「如果在很艱難的情況下，大聲呼喊求助，或許路過的赫爾墨斯會來幫助你。」
AccessoryFlavorText_8,Default text,Accessory,"""여행 전에는 헤르메스 신께 기도하게. 그가 자네를 목적지까지 안전히 지켜줄걸세.""",Pray to Hermes before your journey. He'll keep you safe until you reach your destination.,Reza a Hermes antes de tu travesía. Ten mantendrá seguro hasta que llegues a tu destino.,“在旅行前向赫尔墨斯神祈祷吧。他会保护你安全抵达目的地。”,「在旅行前，向赫爾墨斯祈禱吧。他會保護你安全抵達目的地。」
AccessoryFlavorText_9,Default text,Accessory,"""사업에 성공하고 싶다고? 헤르메스 신께 기도드려야겠군!""","Praying to Hermes not only makes you fleet on your feet, but fleet in business as well!","Rezarle a Hermes, además de hacer volar tus pies, ¡también acelera tus negocios!",“想事业成功？那就向赫尔墨斯神祈祷吧！”,「想要在事業上成功？那就向赫爾墨斯祈禱吧！」
AccessoryFlavorText_10,Default text,Accessory,"""올림포스의 다른 신들이 그랬듯, 그도 바람둥이였다.""","Like many Olympians, Hermes was close with many women.","Como muchos del Olimpo, Hermes era cercano a muchas mujeres.",“像奥林匹斯的其他神一样，他也是个花花公子。”,「如同奧林帕斯的其他神一樣，赫爾墨斯也是位花花公子。」
AccessoryFlavorText_11,Default text,Accessory,"""그가 없었다면 인간과 신들 사이의 관계가 나빠졌을지도 모른다.""","Truly, without Hermes's help, humans and gods may have never have found peace.","En realidad, sin la ayuda de Hermes, puede que los humanos y los dioses nunca hubiesen encontrado la paz.",“如果没有他，人类和众神之间的关系可能会恶化。”,「如果沒有他，人類和眾神之間的關係可能會惡化。」
AccessoryFlavorText_12,Default text,Accessory,"""헤르메스님은 말씀도 잘하신다네. 그리고 거짓말을 하지 않으신다네.""",Hermes spoke with a deft tongue that would never utter a lie.,Hermes hablaba con una lengua hábil a la que nunca se le escapaba una mentira.,“赫尔墨斯很会说话，而且也不说谎。”,「赫爾墨斯很會說話，而且他不會說謊。」
AccessoryFlavorText_13,Default text,Accessory,"""종종 진실을 말하지 않을 때도 있겠지만, 거짓말은 하지 않겠다."" - 제우스에게","""Though I may not always speak the whole truth, I'd never lie."" - Hermes to Zeus","""Aunque no siempre digo toda la verdad, nunca miento"", Hermes a Zeus",“虽然有时不会说出真相，但我至少不会说谎。”——致宙斯,「雖然有時候不會道出真相，但我不會說謊。」–致宙斯
AccessoryFlavorText_14,Default text,Accessory,"""그는 판도라에게 말재주와 거짓말하는 능력을 선물했다.""","During the creation of Pandora, Hermes granted her the power of speech, and therefore, the ability to lie.","Durante la creación de Pandora, Hermes le otorgó el poder del habla, y por lo tanto, la habilidad de mentir.",“他把口才和说谎的能力送给了潘多拉。”,「他把口才和說謊的能力送給了潘朵拉。」
AccessoryFlavorText_15,Default text,Accessory,"""허튼 짓을 하다간 경계를 잘하는 헤르메스 신께 금방 들킬 것이다.""",Nonsense will be met with a quick-footed lambasting from none other than Hermes.,"Las tonterías serán respondidas con una venganza rápida, precisamente de Hermes.",“如果胡作非为，很快会被善于警戒的赫尔墨斯神发现。”,「如果作出無謂的舉動，很快就會被警覺敏銳的赫爾墨斯發現。」
AccessoryFlavorText_16,Default text,Accessory,수확의 여신 데메테르의 딸인 페르세포네는 그녀의 아름다움과 우아함으로 유명했다. - 페르세포네 이야기1,"""Daughter of Zeus and Demeter, the goddess of harvest, Persephone was renowned for her beauty and grace."" - Persephone Verse 1","""Perséfone, Hija de Zeus y Deméter, la diosa de la cosecha, era reconocida por su belleza y gracia"", Perséfone, verso 1",丰收女神得墨忒耳的女儿珀耳塞福涅以她的美丽和优雅而闻名。——珀耳塞福涅故事1,豐收女神德墨忒爾的女兒波瑟芬妮以她的美麗和優雅聞名。–波瑟芬妮故事1
AccessoryFlavorText_17,Default text,Accessory,하데스는 지상에서 우연히 페르세포네를 보고 첫 눈에 반한다.  - 페르세포네 이야기2,"""When Hades once happened upon Persephone, he was stricken with a love sickness that could not be abated."" - Persephone Verse 2","""Cuando Hades apareció una vez frente a Perséfone, sufrió de un enamoramiento que no pudo superar"", Perséfone, verso 2",哈迪斯在大地上偶然看到珀耳塞福涅后一见钟情。——珀耳塞福涅故事2,冥王黑帝斯在地上偶然見到波瑟芬妮後一見鍾情。–波瑟芬妮故事2
AccessoryFlavorText_18,Default text,Accessory,하데스는 페르세포네를 아내로 들이기 위해 지하세계 입구에 아름다운 꽃을 피어나게 했다.  - 페르세포네 이야기3,"""Seeking her hand, but unable to do so, Hades made a beautiful flower bloom at the entrance of the underworld."" - Persephone Verse 3","""Buscando su mano, pero sin lograrlo, Hades hizo florecer una hermosa flor a la entrada del inframundo"", Perséfone, verso 3",哈迪斯为了迎娶珀耳塞福涅为妻，在地下世界入口处绽放了美丽的花朵。——珀耳塞福涅故事3,黑帝斯為了迎娶波瑟芬妮為妻，讓冥界入口開出了美麗的花。–波瑟芬妮故事3
AccessoryFlavorText_19,Default text,Accessory,그리고 페르세포네는 그 꽃을 꺾으려다가 하데스에게 납치당한다.  - 페르세포네 이야기4,"""When she came to pick the flower, Hades abducted her and carried her into his realm."" - Persephone Verse 4","""Cuando llegó a recoger la flor, Hades la secuestró y la llevó a su reino"", Perséfone, verso 4",珀耳塞福涅在试图折断那朵花时被哈迪斯遭到绑架。——珀耳塞福涅故事4,而波瑟芬妮在採摘那些花朵時，遭到了黑帝斯的綁架。–波瑟芬妮故事4
AccessoryFlavorText_20,Default text,Accessory,데메테르는 딸을 잃었다는 절망감에 슬퍼하였다. 데메테르는 헤카테와 헬리오스에게 도움을 청한다.  - 페르세포네 이야기5,"""Fraught with despair, Demeter appealed to Hecate and Helios for help."" - Persephone Verse 5","""Abrumada por la desolación, Deméter acudió a Hécate y Helios por ayuda"", Perséfone, verso 5",得墨忒耳因失去女儿陷入绝望与悲伤。得墨忒耳向赫卡忒和赫利俄斯寻求帮助。——珀耳塞福涅故事5,德墨忒爾因失去女兒陷入絕望與悲傷之中。德墨忒爾向赫卡忒和海利歐斯尋求幫助。–波瑟芬妮故事5
AccessoryFlavorText_21,Default text,Accessory,"태양신들은 하데스가 페르세포네를 납치했다고 알려주었고, 이를 제우스가 도왔다는 것도 알려준다.  - 페르세포네 이야기6","""The sun gods informed Demeter that Hades was the culprit, and that it was Zeus that allowed it to happen."" - Persephone Verse 6","""El dios del sol le informó a Deméter que Hades era el culpable, y que fue Zeus quien permitió que ocurriera"". —Perséfone, verso 6",诸多太阳神说哈迪斯绑架了珀耳塞福涅，还说宙斯也帮了忙。——珀耳塞福涅故事6,太陽神們告訴德墨忒爾，是黑帝斯綁架了波瑟芬妮，並且也告訴她，宙斯有在旁幫忙。–波瑟芬妮故事6
AccessoryFlavorText_22,Default text,Accessory,분노한 데메테르는 페르세포네가 돌아올 때까지 세상을 영원한 겨울로 만든다.  - 페르세포네 이야기7,"""Enraged, Demeter cursed the earth and forbid the harvest."" - Persephone Verse 7","""Enfurecida, Deméter maldijo a la Tierra y prohibió las cosechas"". —Perséfone, verso 7",愤怒的得墨忒耳决定让世界永远变成冬天，直到珀耳塞福涅归来。——珀耳塞福涅故事7,憤怒的德墨忒爾決定讓大地永遠變成冬天，直到波瑟芬妮回來。–波瑟芬妮故事7
AccessoryFlavorText_23,Default text,Accessory,"영원한 겨울이 되자, 농사는 망하고 사람들은 굶주렸다. 때문에 신들에게 바칠 제물도 당연히 마련할 수 없었다.  - 페르세포네 이야기8","""The great famine caused the humans to cry out. They could no longer make offerings to their gods."" - Persephone Verse 8","""La gran hambruna causó el llanto de los seres humanos, pues ya no podían hacer ofrendas a sus deidades"". —Perséfone, verso 8",变成永冬后，庄稼枯死，人们也开始饿肚子。因此，供奉诸神的祭品自然也无法准备。——珀耳塞福涅故事8,當永恆的冬天來臨，農作物都凍壞枯死了，人們也陷入飢餓之中。因此，也無法準備供奉眾神的祭品。–波瑟芬妮故事8
AccessoryFlavorText_24,Default text,Accessory,"제우스는 이를 심각하게 여겨, 결국 페르세포네를 데메테르에게 돌려주고자 하였다.  - 페르세포네 이야기9","""Unable to ignore the pleas, Zeus demanded that Hades return Persephone to Demeter."" - Persephone Verse 9","""Incapaz de ignorar sus súplicas, Zeus le ordenó a Hades devolver a Perséfone a Deméter"". —Perséfone, verso 9",宙斯意识到事态的严重性，最终试图将珀耳塞福涅还给得墨忒耳。——珀耳塞福涅故事9,宙斯意識到事態的嚴重性，最終決定將波瑟芬妮交還給德墨忒爾。–波瑟芬妮故事9
AccessoryFlavorText_25,Default text,Accessory,하데스 또한 페르세포네를 다시 돌려보내겠다고 스틱스 강에 맹세한다. 하지만 당장 보내겠다는 의미는 아니었다.  - 페르세포네 이야기10,"""Hades agreed to do was he was told, but not before resorting to some trickery first."" - Persephone Verse 10","""Hades aceptó, pero no sin antes recurrir a una de sus tretas"". —Perséfone, verso 10",哈迪斯也向斯堤克斯河发誓要把珀耳塞福涅送回。但这并不意味着要马上送回去。——珀耳塞福涅故事10,黑帝斯也向冥河發誓會把波瑟芬妮送回去。但並不表示要立刻把她送回去。–波瑟芬妮故事10
AccessoryFlavorText_26,Default text,Accessory,하데스는 페르세포네에게 석류를 권한다. 납치된 페르세포네는 어머니를 만난다는 사실에 그만 석류를 먹고 말았다.  - 페르세포네 이야기11,"""Hades offered Persephone the fruit of a pomegranate on the promise that if she ate, she would be let free."" - Persephone Verse 11","""Hades le ofreció una granada a Perséfone y le prometió que sería libre si se la comía"". —Perséfone, verso 11",哈迪斯把石榴递给了珀耳塞福涅。被绑架的珀耳塞福涅在得知要见母亲的事实后，吃下了石榴。——珀耳塞福涅故事11,黑帝斯把石榴遞給了波瑟芬妮，並勸她吃下。被綁架的波瑟芬妮因得知即將與母親重逢，吃下了石榴。–波瑟芬妮故事11
AccessoryFlavorText_27,Default text,Accessory,페르세포네는 지하세계의 음식을 먹었기 때문에 언제든 지하세계로 돌아가야하는 운명이 되었다.  - 페르세포네 이야기12,"""When Persephone ate of the fruit, she broke the ancient taboo and became linked to the underworld."" - Persephone Verse 12","""Al comérsela, Perséfone rompió un antiguo tabú y quedó atada al inframundo"". —Perséfone, verso 12",珀耳塞福涅因吃下了冥界食物，所以注定要随时回到冥界。——珀耳塞福涅故事12,因為波瑟芬妮吃了冥界的食物，所以注定要隨時返回冥界。–波瑟芬妮故事12
AccessoryFlavorText_28,Default text,Accessory,"이에 데메테르는 분노했으나, 하데스의 어머니인 레아가 나서 이를 중재하였다.  - 페르세포네 이야기13","""Demeter was furious, but Rhea, Hades's mother, intervened."" - Persephone Verse 13","""Deméter entró en cólera. Sin embargo Rea, la madre de Hades, intervino"". —Perséfone, verso 13",得墨忒耳对此感到愤怒，但哈迪斯的母亲瑞亚出面仲裁。——珀耳塞福涅故事13,對此，德墨忒爾大為憤怒，但黑帝斯的母親瑞亞出面調解此事。–波瑟芬妮故事13
AccessoryFlavorText_29,Default text,Accessory,"""페르세포네는 1년의 절반은 지하세계에서 지하세계의 여왕으로, 나머지 절반은 지상에서 보낸다.""  - 페르세포네 이야기14","""She said 'For half the year, Persephone shall be queen of the underworld and the other half as she pleases.'"" - Persephone Verse 14","""Y dijo: ""Perséfone será la reina del inframundo durante la mitad del año. Lo que haga la otra mitad del año, dependerá de ella"". —Perséfone, verso 14",“珀耳塞福涅一年中有一半的时间在冥界过女王的生活，剩下的一半时间会在地上度过。”——珀耳塞福涅故事14,波瑟芬妮一年中，有一半時間待在冥界過女王的生活，剩下的另一半時間則會待在地上世界。」–波瑟芬妮故事14
AccessoryFlavorText_30,Default text,Accessory,"페르세포네는 지하세계에 있는 동안 하데스를 사랑하게 되었고, 지하세계에서도 존경받는 여왕이 되었다.  - 페르세포네 이야기15","""Through the years, Persephone came to love Hades and became a respected queen."" - Persephone Verse 15","""A lo largo de los años, Perséfone se enamoró de Hades y se convirtió en una reina respetada"". —Perséfone, verso 15",珀耳塞福涅身在冥界的期间爱上了哈迪斯，成为在冥界也备受尊敬的女王。——珀耳塞福涅故事15,波瑟芬妮在冥界的期間，愛上了黑帝斯，成為在冥界也備受尊敬的女王。–波瑟芬妮故事15
AccessoryFlavorText_31,Default text,Accessory,아레스는 아프로디테가 헤파이스토스에겐 너무 과분한 여신이라 생각했기에 그녀와의 관계에 대해 전혀 죄책감을 갖지 않았다.,Ares felt no guilt for his illicit relationship with Aphrodite because he thought her too good for the like so Hephaestus.,Ares no se sentía culpable por su relación ilícita con Afrodita porque la creía demasiado buena para alguien como Hefesto.,阿瑞斯认为赫菲斯托斯配不上女神阿佛洛狄忒，因此对他们之间的关系丝毫没有负罪感。,阿瑞斯認為赫菲斯托斯配不上女神阿芙蘿黛蒂，因此對於與她的關係毫無罪惡感。
AccessoryFlavorText_32,Default text,Accessory,전쟁의 피비린내를 맡는 것만큼 아레스를 기쁘게하는 것은 없다.,Nothing pleases Ares more than the smell of blood during wartime.,Nada le gusta más a Ares que el olor a sangre en tiempos de guerra.,没有比闻到战争的血腥味更令阿瑞斯兴奋的事情了。,沒有什麼比嗅到戰爭的血腥味更能讓阿瑞斯感到興奮的事情了。
AccessoryFlavorText_33,Default text,Accessory,"아레스, 디스 이스 스파르타!",This is Sparta!,¡Esto es Esparta!,阿瑞斯，这就是斯巴达！,阿瑞斯，這就是斯巴達！
AccessoryFlavorText_34,Default text,Accessory,아레스는 아테나와 아테네를 끔찍하게 싫어한다.,Ares despised both Athens and Athena.,Ares despreciaba a Atenas y a Atenea.,阿瑞斯非常讨厌雅典娜和雅典。,阿瑞斯非常討厭雅典娜和雅典。
AccessoryFlavorText_35,Default text,Accessory,아레스는 전쟁에 이기기 위해서는 지혜와 전략보다 용맹함이 더 중요하다고 생각한다.,Ares believed the key to winning a war was bravery rather than wisdom or strategy.,"Él creía que la clave para ganar una guerra no era la sabiduría ni la estrategia, sino la valentía.",阿瑞斯认为，要想赢得战争，勇猛比智慧和战略更重要。,阿瑞斯認為，要想贏得戰爭，勇猛比智慧和戰略更為重要。
AccessoryFlavorText_36,Default text,Accessory,"아테네는 아레스와의 결투에서 그의 무기를 빼앗는 지혜를 발휘했고, 아레스는 패배하고 만다.","In a duel with Ares, Athena used her cunning to steal his weapon and eventually defeat him.","Durante un duelo con Ares, Atenea se valió de su astucia para robar su arma y finalmente derrotarlo.",雅典娜在与阿瑞斯的决斗中，凭智慧夺取了他的武器，阿瑞斯最终败北。,雅典娜在與阿瑞斯的決鬥中，憑著智慧奪取了他的武器，最終阿瑞斯敗北。
AccessoryFlavorText_37,Default text,Accessory,아레스는 아테네와 같이 비겁한 전술을 통해 이기는 것은 비열한 승리라고 생각한다.,Ares thought Athena's ploy to be cowardly.,Ares consideraba que las tácticas de Atenea eran para cobardes.,阿瑞斯认为，像雅典娜一样通过卑鄙的战术取胜是卑劣的胜利。,阿瑞斯認為，像雅典娜那樣透過卑鄙戰術獲勝，是卑劣的勝利。
AccessoryFlavorText_38,Default text,Accessory,"제우스는 아레스보다 아폴론과 아테네를 좋아했으나, 정작 그들은 자신을 향해 반기를 들었다.","Zeus favored Apollo and Athens over Ares, but that trust was eventually betrayed.","Zeus favorecía a Apolo y Atenea por sobre Ares, pero su confianza se vio traicionada.",比起阿瑞斯，宙斯更喜欢阿波罗和雅典娜，但他们却背叛了宙斯。,比起阿瑞斯，宙斯更喜歡阿波羅和雅典娜，但他們卻被判了宙斯。
AccessoryFlavorText_39,Default text,Accessory,"아레스는 난폭하다는 평가와 달리 부모인 제우스와 헤라, 그리고 자신의 자식들을 무척이나 아꼈다.","Contrary to his violent reputation, Ares cared dearly for his children and parents, Zeus and Hera.","Contrariamente a su reputación, Ares se preocupa mucho por sus hijos e hijas y por sus padres, Zeus y Hera.",和被认为粗暴的评价相反，阿瑞斯非常爱惜自己的父母宙斯、赫拉和子女。,和被評價為粗暴的形象相反，事實上阿瑞斯非常珍惜他的父母，宙斯和赫拉，以及自己的孩子們。
AccessoryFlavorText_40,Default text,Accessory,아레스는 용맹한 영웅 헤라클레스를 무척이나 마음에 들어했다.,Ares admired the brave hero Hercules.,Ares admiraba al valeroso héroe Hércules.,阿瑞斯对勇猛的英雄赫拉克勒斯非常满意。,阿瑞斯非常滿意勇猛的英雄海克力斯。
AccessoryFlavorText_41,Default text,Accessory,"시시포스는 죽음의 신 타나토스를 결박했고, 세상에는 죽는 이가 존재하지 않게 되었다.","When Sisyphus bound Thanatos, the god of death, people could no longer die.","Cuando Sísifo capturó a Tánatos, el dios de la muerte, las personas ya no podían morir.",西西弗斯束缚了死亡之神塔纳托斯，从此世界上再也没有出现死亡的人。,西西弗斯綁住了死神桑納托斯，於是世界上不再有死去的人。
AccessoryFlavorText_42,Default text,Accessory,"아레스는 타나토스를 구출하고 시시포스를 잡아냈는데, 이 이야기는 널리 알려진 아레스의 무용담이기도 하다.",Ares rescued Thanatos and captured Sisyphus. This tale has echoed throughout time as a feat of the renowned Ares.,El rescate de Tánatos y la captura de Sísifo por parte de Ares se convirtió en una leyenda que ha resonado por siglos.,阿瑞斯救出了塔纳托斯并抓住了西西弗斯，这个故事也是让阿瑞斯远近闻名的光荣事迹。,阿瑞斯救出了桑納托斯後，抓住了西西弗斯，這個故事也是讓阿瑞斯遠近馳名的英勇事蹟。
AccessoryFlavorText_43,Default text,Accessory,아레스의 아들인 로물루스는 로마의 시조가 되었다.,"Romulus, son of Ares, became the founder of Rome.","Rómulo, el hijo de Ares, se convirtió en el fundador de Roma.",阿瑞斯的儿子罗穆卢斯成为了罗马的始祖。,阿瑞斯的兒子羅穆盧斯成為羅馬的始祖。
AccessoryFlavorText_44,Default text,Accessory,아레스의 후손 중 용맹한 여전사들은 아마조네스라는 부족을 만들었다.,Brave female warriors who descended from Ares created a tribe known as the Amazons.,Las feroces guerreras que descienden de Ares fundaron una tribu conocida como las amazonas.,后来在阿瑞斯的后代中，勇猛的女战士们组建了名为亚马逊的部落。,後來在阿瑞斯的後裔中，勇猛的女戰士們建立了名為「亞馬遜」的部落。
AccessoryFlavorText_45,Default text,Accessory,아레스가 헤르메스와의 결투에서 패배했다는 이야기도 있다.,"Vying for the hand of Tanagra, Hermes and Ares engaged in a duel of fisticuffs, which Hermes eventually won.","Al competir por la mano de Tanagra, Hermes y Ares se enfrascaron en un duelo de puños del que Hermes se alzó como ganador.",而且还有阿瑞斯在与赫尔墨斯的决斗中败北的传闻。,而且還有阿瑞斯在與赫爾墨斯的決鬥中敗北的傳聞。
AccessoryFlavorText_46,Default text,Accessory,헤파이스토스는 제우스의 머리를 도끼로 찍어 아테나를 세상에 나오게 했다.,"When Hephaestus cut off Zeus's head with an axe, he inadvertently brought Athena into the world.","Cuando Hefesto cortó la cabeza de Zeus con un hacha, sin darse cuenta liberó a Atenea en el mundo.",赫菲斯托斯用斧头砍下了宙斯的头，让雅典娜来到了这个世界。,赫菲斯托斯用斧頭劈開了宙斯的頭，讓雅典娜來到了這個世界。
AccessoryFlavorText_47,Default text,Accessory,헤파이스토스는 침대에 그물을 쳐 아프로디테와 아레스의 만남을 모든 신에게 보여줬다. ,Hephaestus cast a nigh-invisible net over his bed to capture Aphrodite and Ares and reveal their infidelity to the gods.,Hefesto lanzó una red casi invisible sobre su cama para capturar a Afrodita y Ares y exponer su infidelidad al resto de deidades.,赫菲斯托斯在床上撒了网，向众神展示了阿佛洛狄忒和阿瑞斯幽会的场面。 ,赫菲斯托斯在床上撒了網，讓眾神看見了阿瑞斯與阿芙蘿黛蒂偷情的場面。
AccessoryFlavorText_48,Default text,Accessory,헤파이스토스는 올림포스의 황금 궁전과 헤라를 결박한 황금 의자를 제작했다.,Hephaestus made the golden chair that bound Hera to the golden palace of Olympus.,Hefesto fabricó la silla dorada que ató a Hera al palacio dorado del Olimpo.,赫菲斯托斯制作了奥林匹斯黄金宫殿和束缚赫拉的黄金椅子。,赫菲斯托斯打造了奧林帕斯的黃金宮殿和束縛赫拉的黃金椅。
AccessoryFlavorText_49,Default text,Accessory,"헤파이스토스는 아폴론, 아르테미스의 활을 제작했다.",Hephaestus created Apollo and Artemis's bows.,Hefesto creó los arcos de Apolo y Artemisa.,赫菲斯托斯给阿波罗和阿尔忒弥斯制作了弓。,赫菲斯托斯製作了阿波羅和阿提密斯的弓。
AccessoryFlavorText_50,Default text,Accessory,올림포스에 헤파이스토스의 손을 거치지 않은 훌륭한 장비와 도구는 찾는 것은 무척이나 어려운 일이다.,You'd be hard pressed to find great tools or items in Olympus that Hephaestus didn't have a hand in creating.,Sería imposible que encuentres objetos o herramientas importantes en el Olimpo en cuya creación no haya estado involucrado Hefesto.,在奥林匹斯找到没有经过赫菲斯托斯之手的出色装备和工具是件非常困难的事情。,在奧林帕斯，很難找到未經赫菲斯托斯之手所打造的優秀裝備和工具。
AccessoryFlavorText_51,Default text,Accessory,"헤파이스토스는 화산의 신으로서, 화산이 용암을 내뿜는다면 좀처럼 화를 내지 않는 헤파이스토스가 크게 분노한 것이다.","Hephaestus, the god of volcanoes, often kept a cool temper. However, when he became enraged, lava was bound to fly.","Hefesto, el dios de los volcanes, tenía un temperamento tranquilo. Sin embargo, cuando se enfurecía, la lava brotaba sin control.",作为火山之神的赫菲斯托斯，如果火山喷发熔岩，那向来不怎么生气的赫菲斯托斯届时会愤怒不已。,赫菲斯托斯作為火山之神，若火山噴發熔岩，則平時很少發怒的他也會大為震怒。
AccessoryFlavorText_52,Default text,Accessory,"헤파이스토스는 그의 분노를 아레스처럼 전장에서 풀지 않고, 대장간에서의 창작욕으로 풀어냈다.","Hephaestus did not unleash his fury upon the battlefield like Ares. Instead, he unleashed his might at the anvil.","A diferencia de Ares, Hefesto no desataba su ira en el campo de batalla. En vez de eso, descargaba su poder sobre su yunque.",赫菲斯托斯没有像阿瑞斯那样在战场上泄愤，而是在铁匠铺用创作欲望来发泄他的愤怒。,赫菲斯托斯並不會像阿瑞斯那樣，在戰場發洩他的怒火，而是在鐵匠鋪用創作的慾望來發洩他的憤怒。
AccessoryFlavorText_53,Default text,Accessory,헤파이스토스는 아레스의 습격을 받았으나 망치로 그의 머리를 내리쳐 물리쳤다.,"Hephaestus was attacked by Ares, but defeated him by striking his head with a hammer.","Ares atacó a Hefesto. Sin embargo, el dios de la forja derrotó al de la guerra de un martillazo en la cabeza.",赫菲斯托斯遭到了阿瑞斯的袭击，但用锤子砸中他的头并击退了他。,赫菲斯托斯遭到阿瑞斯的襲擊，但他用鐵鎚砸中了阿瑞斯的頭，並擊退了他。
AccessoryFlavorText_54,Default text,Accessory,"헤파이스토스는 아킬레우스의 갑옷을 만들어주었으나, 갑옷이 아킬레우스의 생명까지 지켜주진 못했다.","Hephaestus made armor for Achilles, but it famously did not save his life.","Hefesto fabricó una armadura para Aquiles, pero no fue suficiente para salvar su vida.",赫菲斯托斯为阿喀琉斯锻造了盔甲，但盔甲并没能保护到阿喀琉斯的生命。,赫菲斯托斯為阿基里斯打造了盔甲，但盔甲並未能保住阿基里斯的生命。
AccessoryFlavorText_55,Default text,Accessory,그 유명한 판도라의 상자는 헤파이스토스가 만들어낸 것이다.,Hephaestus created the infamous Pandora's box.,Hefesto creó la infame caja de Pandora.,那个著名的潘多拉魔盒是赫菲斯托斯制作的。,那個著名的潘朵拉盒子就是赫菲斯托斯所打造的。
AccessoryFlavorText_56,Default text,Accessory,"헤파이스토스의 훌륭한 제작 솜씨는 널리 알려졌으나, 그가 똑똑하다는 사실은 잘 알려지지 않았다. ",Hephaestus's famed craftsmanship often overshadowed his above average intelligence.,La destreza artesanal de Hefesto solía opacar su inteligencia superior al promedio.,赫菲斯托斯的优秀制作手艺广为人知，但很少有人知道他很聪明。 ,赫菲斯托斯優秀的製作技藝廣為人知，但鮮少人知道他很聰明。
